time,accx,accy,accz
30304,   -57,  -123,   -56
30314,   -99,  -129,   -51
30324,  -168,  -148,   -52
30334,  -142,   -92,   -58
30344,  -132,   -49,   -54
30354,   -92,     5,   -36
30364,  -123,   -28,   -33
30375,  -139,   -79,   -25
30385,  -149,  -140,   -32
30395,  -135,  -154,   -39
30405,  -118,  -146,   -36
30415,  -104,   -92,   -36
30424,   -97,   -77,   -37
30433,   -86,   -69,   -28
30443,   -65,   -23,   -44
30452,   -66,    22,   -50
30463,   -56,    21,   -58
30473,   -70,   -50,   -52
30483,   -44,  -104,   -62
30493,   -38,   -79,   -57
30503,   -39,  -114,   -45
30513,   -37,   -88,   -39
30523,   -36,    21,   -36
30533,   -48,   159,   -33
30543,   -55,   189,   -41
30553,   -51,   196,   -43
30563,   -78,   257,   -53
30573,  -103,   201,   -41
30583,   -91,    42,   -31
30593,   -57,   -61,   -34
30603,   -25,  -103,   -36
30613,    -5,  -148,   -39
30623,   -14,   -99,   -48
30634,   -22,   -17,   -58
30644,   -28,    63,   -62
30654,   -48,   146,   -45
30664,   -85,   155,   -28
30674,   -95,    48,   -15
30684,   -35,   -92,    -3
30694,   -38,   -66,   -10
30704,    -1,  -139,   -16
30714,    25,  -181,   -24
30723,    38,  -209,   -25
30733,    51,  -230,   -17
30743,    43,  -216,   -13
30753,    19,  -172,   -15
30763,    14,  -130,   -20
30773,     0,  -137,   -34
30783,    -6,  -136,   -47
30793,     6,  -162,   -49
30803,    21,  -176,   -38
30813,    11,  -134,   -35
30823,     4,  -106,   -30
30834,    -3,   -90,   -31
30844,    -7,   -70,   -30
30854,   -18,   -63,   -29
30863,   -23,   -58,   -30
30874,   -23,   -54,   -24
30884,   -22,   -56,   -25
30894,   -20,   -51,   -30
30904,   -26,   -54,   -20
30914,   -20,   -47,   -25
30924,   -21,   -47,   -29
30933,   -26,   -52,   -24
30943,   -27,   -50,   -28
30953,   -29,   -46,   -25
30964,   -26,   -42,   -23
30973,   -28,   -39,   -23
30983,   -29,   -37,   -17
30993,   -30,   -38,   -18
31003,   -27,   -34,   -23
31014,   -24,   -28,   -29
31023,   -20,   -25,   -25
31035,   -21,   -19,   -26
31045,   -28,   -29,   -25
31055,   -29,   -35,   -28
31065,   -31,   -35,   -29
31075,   -29,   -35,   -34
31085,   -30,   -39,   -41
31095,   -28,   -38,   -36
31105,   -34,   -34,   -33
31115,   -35,   -33,   -35
31125,   -34,   -35,   -30
31134,   -31,   -34,   -22
31143,   -27,   -39,   -19
31153,   -26,   -43,   -31
31164,   -26,   -42,   -41
31173,   -30,   -44,   -43
31184,   -29,   -39,   -41
31193,   -28,   -37,   -42
31203,   -28,   -34,   -52
31214,   -28,   -31,   -57
31224,   -24,   -31,   -62
31235,   -27,   -30,   -66
31245,   -26,   -29,   -59
31255,   -15,   -30,   -50
31265,   -13,   -28,   -43
31275,   -14,   -23,   -37
31285,   -16,   -26,   -29
31295,   -17,   -26,   -24
31305,   -17,   -26,   -30
31315,   -21,   -27,   -36
31325,   -22,   -29,   -44
31334,   -19,   -33,   -48
31343,   -19,   -36,   -38
31354,   -13,   -31,   -37
31364,   -11,   -28,   -33
31374,   -13,   -25,   -32
31384,   -15,   -22,   -37
31393,   -14,   -28,   -39
31404,   -15,   -30,   -38
31413,   -21,   -25,   -39
31423,   -23,   -22,   -29
31434,   -25,   -18,   -20
31444,   -29,   -18,   -22
31455,   -26,   -16,   -15
31465,   -25,   -21,   -25
31475,   -30,   -30,   -42
31484,   -31,   -27,   -38
31494,   -41,   -36,   -31
31504,   -38,   -33,   -28
31514,   -28,   -18,   -32
31525,   -16,   -17,   -41
31537,    -8,   -19,   -49
31547,    -5,   -28,   -54
31557,    -7,   -32,   -61
31568,   -12,   -30,   -60
31578,   -13,   -26,   -53
31588,   -14,   -21,   -50
31598,   -18,   -25,   -45
31609,   -17,   -27,   -47
31619,   -12,   -29,   -48
31629,    -9,   -28,   -44
31638,    -9,   -26,   -49
31647,    -8,   -18,   -36
31656,   -14,   -25,   -23
31666,   -14,   -27,    -9
31676,   -17,   -31,   -10
31686,   -14,   -23,   -13
31696,   -16,   -22,   -22
31706,   -18,   -24,   -29
31716,   -23,   -24,   -32
31726,   -28,   -22,   -34
31735,   -33,   -24,   -32
31745,   -29,   -18,   -30
31755,   -23,   -20,   -38
31765,   -20,   -16,   -47
31775,   -18,   -17,   -51
31785,   -24,   -14,   -50
31795,   -20,   -16,   -36
31805,   -16,   -16,   -33
31815,   -19,   -17,   -30
31825,   -18,   -13,   -32
31836,   -17,   -15,   -44
31846,   -16,   -16,   -43
31856,   -15,   -15,   -52
31866,   -14,   -19,   -55
31876,   -13,   -20,   -55
31886,   -15,   -21,   -53
31896,   -16,   -17,   -57
31906,   -18,   -15,   -53
31916,   -26,   -14,   -38
31926,   -24,   -15,   -34
31936,   -24,   -16,   -35
31946,   -18,   -15,   -45
31956,   -18,   -18,   -48
31966,   -14,   -19,   -48
31976,   -12,   -14,   -48
31986,    -7,   -14,   -51
31996,    -4,   -14,   -53
32006,    -4,   -17,   -53
32016,   -10,   -22,   -63
32026,    -9,   -17,   -65
32037,    -8,   -12,   -62
32047,    -5,   -14,   -57
32057,   -14,   -11,   -51
32067,   -13,   -16,   -46
32078,   -10,   -19,   -43
32088,   -10,   -19,   -41
32098,    -9,   -18,   -44
32108,   -14,   -19,   -36
32119,   -12,   -18,   -33
32129,   -12,   -19,   -30
32138,    -9,   -20,   -29
32147,    -9,   -16,   -32
32156,   -14,   -14,   -35
32166,   -10,   -17,   -46
32177,   -10,   -15,   -55
32186,   -14,   -17,   -58
32196,   -15,   -17,   -58
32206,   -13,   -16,   -59
32216,   -14,   -12,   -49
32226,    -9,   -14,   -45
32234,    -6,   -14,   -37
32242,    -5,   -15,   -43
32252,    -2,   -16,   -44
32262,     0,   -15,   -48
32272,    -6,   -16,   -37
32282,    -6,   -12,   -34
32292,    -9,   -14,   -24
32302,    -6,   -14,   -28
32312,    -6,   -15,   -37
32322,    -5,   -14,   -39
32332,   -11,   -12,   -43
32342,    -9,    -9,   -51
32352,   -10,    -7,   -48
32362,    -9,   -12,   -45
32372,    -7,   -13,   -37
32382,    -6,   -13,   -32
32392,    -3,   -16,   -22
32402,    -3,    -9,   -28
32412,    -5,    -8,   -22
32422,    -7,   -12,   -18
32432,    -8,   -12,   -19
32442,   -10,   -13,   -17
32452,   -12,   -12,   -24
32462,   -14,   -11,   -26
32472,   -16,   -12,   -39
32482,   -12,   -11,   -49
32492,   -10,   -10,   -48
32502,    -4,    -9,   -50
32512,    -3,    -9,   -49
32522,     0,   -12,   -48
32532,     1,   -12,   -46
32542,    -3,   -15,   -39
32552,    -1,   -11,   -39
32563,    -1,   -14,   -40
32572,    -2,   -12,   -44
32582,    -2,    -9,   -35
32592,    -1,   -11,   -32
32602,    -1,    -4,   -37
32612,    -1,    -7,   -45
32622,    -3,    -9,   -47
32632,    -9,   -15,   -55
32642,   -11,   -15,   -54
32652,    -9,   -10,   -64
32662,    -9,   -11,   -61
32672,    -9,   -10,   -53
32682,    -8,   -11,   -51
32692,    -8,    -8,   -44
32702,    -6,    -9,   -39
32713,    -6,   -13,   -37
32722,    -5,   -16,   -37
