time,gyrx,gyry,gyrz
41604,     1,     0,   -27
41614,     1,     0,   -27
41624,     1,     0,   -25
41634,     0,    -1,   -25
41644,     0,    -1,   -27
41654,     1,    -1,   -28
41664,     1,    -1,   -28
41674,     1,    -1,   -27
41684,     1,    -1,   -28
41693,     1,     0,   -25
41702,     1,     0,   -24
41712,     1,     0,   -22
41722,     1,     0,   -20
41732,     1,     1,   -19
41743,     1,     1,   -20
41753,     1,     1,   -23
41762,     1,     1,   -23
41772,     1,     1,   -22
41782,     1,     2,   -20
41793,     1,     1,   -17
41802,     1,     1,   -17
41812,     1,     1,   -17
41822,     1,     1,   -18
41833,     1,     0,   -21
41841,     1,     1,   -26
41852,     2,     1,   -30
41862,     1,     1,   -31
41872,     2,     1,   -31
41882,     2,     1,   -29
41892,     2,     0,   -27
41900,     2,     0,   -26
41910,     4,     0,   -29
41920,     5,     0,   -32
41930,     6,     1,   -34
41940,     6,     0,   -33
41949,     5,     0,   -31
41960,     6,     0,   -30
41970,     9,     0,   -31
41979,    12,     1,   -32
41990,    13,     2,   -31
42000,    14,     2,   -28
42010,    13,     1,   -22
42019,    10,     1,   -11
42030,     5,    -1,    -1
42040,    -4,    -2,     3
42050,   -13,    -4,    -1
42060,   -15,    -5,     0
42070,   -16,    -5,     4
42080,   -19,    -4,    10
42090,   -13,    -1,    21
42100,   -10,    -4,    27
42110,    -5,    -3,    30
42119,    -6,    -5,    30
42130,    -7,    -5,    28
42140,    -4,    -4,    33
42150,    -4,    -3,    47
42159,    -4,    -1,    73
42170,    -5,     0,    96
42179,    -7,    -2,   112
42190,    -7,     0,   123
42200,    -6,     0,   132
42210,    -7,     0,   136
42220,    -7,     0,   135
42230,    -6,     0,   131
42240,    -5,     1,   124
42250,    -5,     0,   116
42260,    -6,    -1,   105
42270,    -5,    -1,    93
42280,    -4,     0,    83
42290,    -1,     2,    74
42300,    -3,     0,    63
42310,    -4,    -1,    52
42320,    -1,     1,    39
42330,    -3,    -1,    27
42340,    -3,    -2,    18
42350,    -1,     0,     9
42360,    -1,    -1,     3
42370,    -1,    -1,     0
42380,     0,     0,     0
42390,    -1,    -1,     0
42400,    -1,    -1,     0
42410,     0,     0,     0
42420,    -1,    -1,     0
42430,     0,     0,     0
42440,    -1,     0,     0
42450,    -1,     0,     0
42460,    -1,     0,     0
42470,     0,     0,     0
42480,     0,     0,    -1
42490,     0,     0,    -1
42500,    -1,    -1,     0
42510,     0,    -1,     0
42520,    -1,    -1,     0
42530,     0,    -1,     0
42540,     0,    -1,     0
42550,     0,    -1,     0
42560,     0,    -1,     0
42570,    -1,    -1,     0
42580,    -1,    -1,     0
42590,     0,    -1,     0
42600,     0,    -1,     0
42615,     0,    -1,     0
42624,     0,    -1,     0
42634,     0,    -1,     0
42644,    -1,    -1,     0
42654,    -1,    -1,     0
42664,    -1,    -1,     0
42674,     0,     0,     0
42684,     0,     0,     0
42694,     0,     0,     0
42704,     0,     0,     0
42712,     0,     0,     0
42722,    -1,     0,     0
42733,    -1,     0,     0
42743,     0,     0,     0
42752,     0,     0,    -1
42763,     0,     0,     0
42773,     0,     0,     0
42782,     0,     0,     0
42792,    -2,    -2,    -2
42803,     0,    -1,   -10
42812,     1,     0,   -20
42823,     1,    -1,   -24
42833,     0,    -1,   -16
42842,    -1,    -2,    -8
42853,    -1,    -1,    -6
42863,    -1,    -1,     1
42872,    -1,    -1,     8
42883,    -1,     0,     9
42893,    -1,     0,     4
42902,    -1,    -1,     1
42913,    -1,    -1,     0
42924,    -1,    -1,     0
42933,    -1,    -1,     0
42944,     0,    -1,    -1
42954,     0,    -1,    -1
42964,     0,    -1,     1
42973,     0,    -1,     3
42983,     0,     0,     2
42994,     0,     0,     0
43004,     1,     0,     2
43013,     1,     1,     2
43023,     1,     0,     4
43033,    -1,     0,     4
43043,    -4,    -3,     2
43053,    -2,    -1,     0
43064,    -1,     0,     0
43074,    -1,     0,     0
43083,     0,     0,     0
43093,     0,    -1,     0
43104,     0,     0,     0
43114,     0,    -1,     0
43124,     0,    -1,     0
43134,    -1,    -1,     0
43144,    -1,    -1,     0
43154,    -1,    -1,    -1
43164,     0,    -1,     0
43173,    -1,    -1,    -1
43183,    -1,    -1,    -1
43194,    -1,    -1,    -2
43204,    -1,    -1,    -2
43213,    -1,    -1,    -1
43223,     0,    -1,    -1
43233,     0,    -1,     0
43243,     0,     0,     0
43253,     0,     0,     0
43263,     0,     0,     0
43273,     0,    -1,     0
43283,     0,     0,     1
43293,     0,    -1,     1
43303,    -1,    -1,     1
43313,    -1,    -1,     0
43323,    -2,    -1,    -1
43334,    -2,    -1,    -1
43344,    -4,    -2,    -2
43354,    -3,    -2,    -3
43364,    -4,    -2,    -4
43374,    -3,    -2,    -7
43384,     0,    -1,   -11
43394,     0,    -1,   -12
43404,    -1,    -1,   -12
43411,    -1,    -1,   -11
43421,     1,     0,   -10
43431,     1,     0,   -12
43441,     1,     0,   -14
43451,     2,     0,   -15
43461,     0,    -1,   -14
43471,    -1,    -2,   -17
43481,    -2,    -2,   -21
43491,    -4,    -2,   -22
43501,    -6,    -3,   -23
43511,    -8,    -4,   -24
43521,    -6,    -3,   -28
43531,    -2,    -2,   -33
43541,     1,    -1,   -38
43551,     1,     0,   -37
43561,     0,    -1,   -33
43571,     0,    -1,   -26
43581,    -4,    -2,   -19
43591,    -9,    -3,   -16
43601,   -11,    -3,   -16
43611,   -10,    -2,   -18
43621,    -9,    -2,   -20
43631,    -6,    -1,   -23
43641,    -2,     0,   -25
43651,     1,     0,   -26
43661,     0,     0,   -25
43671,    -1,     0,   -23
43681,    -2,    -1,   -23
43691,    -3,    -1,   -22
43701,    -3,    -1,   -23
43711,    -2,    -1,   -27
43721,    -2,    -1,   -30
43731,    -1,    -1,   -33
43741,     0,     0,   -33
43751,     1,     0,   -34
43761,     0,     0,   -33
43771,    -3,    -1,   -30
43781,    -4,    -1,   -28
43791,    -3,    -1,   -32
43801,     0,     0,   -38
43811,     3,     1,   -42
43821,     6,     2,   -46
43831,     7,     2,   -47
43841,     6,     1,   -47
43851,     3,     1,   -45
43861,     0,    -1,   -42
43871,    -3,    -1,   -38
43881,    -2,     0,   -36
43891,     1,     0,   -45
43901,     2,     1,   -56
43911,     7,     3,   -63
43921,    10,     3,   -64
43931,    12,     4,   -64
43941,    15,     5,   -61
43951,    15,     4,   -57
43961,    15,     4,   -55
43971,    12,     3,   -56
43981,     6,     1,   -52
43991,     8,     2,   -51
44001,     4,     0,   -48
44011,     3,    -1,   -45
44021,     6,     0,   -50
44031,     8,     2,   -57
44041,     8,     2,   -62
44051,     7,     1,   -62
44061,     7,     1,   -60
44071,     7,     1,   -58
44081,     3,    -1,   -54
44091,     1,    -1,   -51
44101,     0,    -2,   -49
44111,     0,    -2,   -49
44125,    -1,    -2,   -45
44134,    -4,    -3,   -44
44145,    -3,    -2,   -48
44155,     2,    -1,   -54
44164,     5,     1,   -59
44174,     6,     1,   -65
44184,     6,     0,   -69
44194,     6,     0,   -70
44205,     3,     0,   -68
44215,     3,     0,   -67
44224,     2,    -2,   -67
44233,     4,     0,   -74
44244,     1,    -1,   -75
44254,     3,    -1,   -75
44263,     2,    -1,   -81
44274,     1,    -2,   -79
44284,     5,     0,   -80
44294,     4,    -1,   -83
44304,     5,     0,   -84
44314,     1,    -2,   -80
44325,     2,    -1,   -74
44335,     3,    -1,   -72
44344,     1,    -2,   -71
44354,     3,    -1,   -74
44365,     4,    -1,   -74
44375,     1,    -1,   -72
44385,     1,    -1,   -68
44395,     3,    -1,   -69
44405,     2,    -1,   -66
44414,     2,    -2,   -62
44423,     3,    -1,   -58
44434,     6,     0,   -60
44444,     3,    -1,   -63
44454,     3,    -1,   -65
44464,     3,     0,   -64
44474,     4,     0,   -63
44484,     5,     0,   -61
44494,     2,     0,   -58
44504,     0,    -2,   -54
44514,     2,    -1,   -49
44524,     1,    -1,   -48
44534,     2,    -1,   -48
44544,     1,    -1,   -47
44554,    -1,    -2,   -45
44564,     1,    -1,   -37
44574,    -1,    -2,   -35
44584,     0,    -1,   -35
44594,    -2,    -2,   -36
44604,    -4,    -3,   -38
44614,    -3,    -2,   -39
44622,    -1,    -1,   -41
44632,     1,    -1,   -45
44642,     1,     0,   -44
44652,     1,    -1,   -43
44662,     0,    -1,   -44
44672,    -1,    -2,   -43
44682,    -5,    -3,   -35
44692,    -1,    -2,   -41
44701,    -1,    -1,   -40
44712,     1,     0,   -39
44722,     4,     1,   -34
44732,     5,     1,   -24
44742,     5,     2,   -17
44752,     4,     1,   -10
44762,     2,     1,    -5
44772,     0,     0,    -2
44782,    -2,    -2,    -1
44792,    -4,    -2,    -1
44802,    -5,    -2,    -2
44812,    -6,    -3,    -4
44822,    -6,    -3,    -5
44832,    -5,    -3,    -4
44842,    -3,    -2,    -2
44852,    -2,    -1,     4
44862,    -1,    -1,     9
44872,     2,     1,     7
44882,     3,     1,     4
44892,     4,     1,     0
44902,     4,     1,    -8
44912,     3,     1,   -13
44922,     0,    -1,   -14
44932,    -1,    -1,   -12
44942,    -1,    -1,    -8
44952,     0,    -1,    -7
44962,     0,     0,    -9
44972,     1,     0,   -10
44982,     2,     0,    -8
44992,     3,     0,    -8
45002,     3,     0,    -9
45012,     2,     0,    -6
45022,     2,     0,    -4
45032,     0,     0,    -2
45042,     1,     0,    -2
45052,     2,     0,    -4
45062,     2,     0,    -5
45072,     2,     0,    -6
45082,     2,     0,    -6
45092,     1,     0,    -6
45102,    -1,    -1,    -6
45112,    -2,    -1,    -6
45122,    -1,    -1,    -7
45132,     1,     1,    -3
45142,    -1,     0,     7
45152,     0,     0,    12
45162,    -1,     0,    10
45172,    -1,     1,    12
45182,     0,     0,    11
45192,     0,     0,     4
45202,     1,     0,    -7
45212,     1,     0,   -10
45222,     1,     0,    -7
45232,    -1,    -1,    -4
45242,     0,     0,    -1
45252,     0,     0,    -1
45262,     1,     0,    -2
45272,    -1,    -1,    -2
45282,     0,     0,    -3
45293,     0,    -1,    -4
45302,    -1,    -1,    -5
45312,     0,    -1,    -4
45322,     0,     0,    -5
45337,    -1,     0,    -4
45345,    -1,    -1,    -4
45355,    -1,    -1,    -3
45364,     0,     0,    -3
45375,     0,     0,    -3
45385,    -1,    -1,    -3
45394,    -1,    -1,    -3
45405,    -1,    -1,    -2
45415,     0,     0,    -1
45424,    -1,    -1,     0
45432,    -1,    -1,     1
45443,    -1,    -1,    -1
45453,    -2,    -1,    -1
45463,    -2,    -1,    -1
45472,    -1,    -1,    -2
45483,    -1,    -1,    -2
45492,    -1,    -1,    -2
45502,    -1,    -1,    -2
45512,     0,     0,    -2
45523,     0,     0,    -2
45532,     0,     0,    -1
45542,     0,     0,    -1
45553,     0,     0,     0
45562,     0,     0,     0
45573,     0,    -1,     0
45582,    -1,    -1,    -1
45592,    -1,    -1,    -1
45602,    -1,    -1,    -1
45612,    -1,    -1,    -1
45622,    -1,    -1,     0
45632,    -1,     0,     0
45643,    -1,    -1,     0
45652,    -2,    -1,     0
45662,    -2,    -1,     0
45673,    -2,    -1,     0
45683,    -1,    -1,     0
45692,     0,    -1,     0
45703,     0,     0,     0
45712,     0,     0,     0
45723,    -1,    -1,     0
45733,    -1,    -1,     0
45743,    -1,    -1,     0
45753,     0,    -1,     0
45762,     0,     0,     0
45773,     1,     0,     0
45782,     1,     0,     0
45792,     1,     0,     0
45803,     0,     0,     0
45813,     0,     0,     0
45823,     0,     0,     0
45832,     0,    -1,     0
45843,    -1,    -1,     0
45853,     0,    -1,     0
45863,     0,    -1,     0
45873,     0,    -1,     0
45883,    -1,    -1,     0
45893,    -1,    -1,     0
45903,     0,    -1,     0
45913,     0,    -1,     0
45923,     0,    -1,     0
45933,     0,    -1,     0
45943,    -1,    -1,     0
45953,     0,    -1,     0
45963,     0,    -1,     0
45973,    -1,    -1,     0
45983,    -1,    -1,     0
45993,    -1,    -1,     0
46003,    -1,    -1,     0
46013,    -1,    -1,    -1
46023,    -1,    -1,     0
46033,    -1,    -1,    -1
46043,    -1,    -1,    -1
46053,    -1,    -1,    -1
46063,    -1,    -1,    -1
46073,    -1,    -1,    -1
46083,    -1,    -1,     0
46093,    -1,    -1,     0
46103,    -1,    -1,     0
46113,    -1,    -1,    -1
46123,    -1,    -1,     0
46136,     0,     0,     0
46146,     0,     0,    -1
46156,     0,     0,    -1
46166,    -1,    -1,    -1
46176,    -1,    -1,    -1
46186,     0,    -1,     0
46196,     0,    -1,    -1
46206,     0,     0,     0
46216,     0,     0,     0
46226,     0,    -1,    -1
46236,    -1,    -1,    -1
46246,    -1,    -1,    -1
46256,     0,     0,     0
46266,     0,     0,     0
46276,     0,     0,     0
46286,    -1,    -1,    -1
46296,    -1,    -1,     0
46306,    -1,     0,     0
46316,     0,     0,    -1
46326,     0,     0,    -1
46338,    -1,    -1,     0
46349,    -1,    -1,    -1
46359,    -1,    -1,     0
46369,    -1,    -1,    -1
46379,    -1,    -1,    -1
46390,    -1,    -1,    -1
46400,    -1,    -1,     0
46410,    -1,    -1,    -1
46421,    -1,    -1,    -1
46431,    -1,    -1,     0
46440,    -1,    -1,     0
46449,     0,     0,     0
46458,     0,     0,     0
46467,     0,    -1,     0
46478,    -1,    -1,     0
46488,    -1,    -1,     0
46497,    -1,    -1,     0
46507,    -1,    -1,     0
46517,    -1,    -1,     0
46527,    -2,    -1,     1
46536,    -2,    -1,     1
46545,    -2,    -1,     1
46556,    -2,    -1,     0
46566,    -2,    -1,     1
46576,    -2,    -1,     0
46585,    -1,    -1,     0
46596,    -1,    -1,     0
46606,    -2,    -1,     1
46616,    -2,    -1,     1
46625,    -2,    -1,     1
46636,    -3,    -1,     1
46645,    -2,    -1,     1
46656,    -2,    -1,     1
46666,    -2,    -1,     2
46675,    -1,    -1,     1
46686,    -1,    -1,     1
46696,    -1,    -1,     0
46706,    -1,    -1,     0
46716,    -2,    -1,     1
46729,    -2,    -1,     1
46736,    -2,    -1,     1
46746,    -1,    -1,     1
46755,    -1,    -1,     1
46766,    -1,    -1,     1
46776,    -2,    -1,     2
46785,    -2,    -1,     2
46796,    -2,    -1,     1
46806,    -1,    -1,     1
46816,    -2,    -1,     1
46826,    -2,    -1,     2
46836,    -2,    -1,     2
46846,    -2,    -1,     3
46857,    -2,    -1,     3
46867,    -2,    -1,     3
46877,    -1,    -1,     2
46887,    -1,    -1,     1
46897,    -1,     0,     1
46906,     0,     0,     1
46917,     0,     0,     0
46926,     0,     0,     0
46936,     0,     0,     0
46946,     0,     0,     0
46956,     0,     0,     0
46966,     0,     0,     0
46976,     0,     0,     0
46986,    -1,     0,     0
46996,    -1,    -1,     0
47006,    -1,    -1,     0
47016,    -1,    -1,     0
47026,    -1,    -1,     0
47036,     0,    -1,    -1
47046,     0,    -1,    -1
47056,     0,    -1,     0
47066,     0,    -1,    -1
47076,     0,     0,    -1
47086,     0,     0,     0
47096,     0,     0,     0
47106,     0,    -1,    -1
47116,     0,     0,    -1
47126,     0,    -1,     0
47136,     0,    -1,     0
47147,    -1,    -1,     0
47157,     0,    -1,     0
47167,     0,     0,     0
47177,     0,     0,    -1
47187,     0,     0,     0
47197,     0,     0,    -1
47206,     0,     0,     0
47217,     0,     0,     0
47227,     0,     0,    -1
47236,     0,     0,    -1
47244,     0,     0,    -1
47254,    -1,    -1,     0
47264,    -1,    -1,     0
47274,    -1,    -1,    -1
47284,    -1,    -1,    -1
47294,    -1,    -1,    -1
47304,    -1,    -1,    -1
47314,     0,     0,    -1
47324,     0,    -1,    -1
47334,     0,    -1,    -1
47344,    -1,    -1,    -1
47354,    -1,    -1,    -1
47364,    -1,    -1,    -1
47374,     0,    -1,     0
47384,     0,    -1,     0
47394,     0,    -1,     0
47404,     0,    -1,    -1
47414,     0,     0,    -1
47424,     0,     0,     0
47434,     0,     0,     0
47444,     0,     0,    -1
47454,     0,     0,    -1
47464,     0,     0,     0
47474,     0,     0,     0
47484,     0,     0,     0
47494,     0,     0,     0
47504,     0,     0,     0
47514,     0,     0,     0
47524,     0,     0,     0
47534,     0,     0,     0
47544,     0,     0,     0
47554,    -1,    -1,    -1
47564,    -1,    -1,     0
47574,    -1,    -1,     0
47584,    -1,    -1,    -1
47594,     0,     0,    -1
47604,     0,     0,    -1
47614,    -1,    -1,     0
47624,    -1,    -1,    -1
47634,    -1,    -1,    -1
47644,     0,    -1,    -1
47654,     0,    -1,     0
47664,     0,    -1,     0
47674,     0,     0,     0
47684,     0,     0,     0
47694,     0,     0,     0
47704,     0,    -1,     0
47714,     0,    -1,     0
47724,    -1,    -1,     0
47735,    -1,    -1,     0
47744,    -1,    -1,    -1
47754,    -1,    -1,    -1
47764,    -1,    -1,    -1
47774,    -1,    -1,     0
47784,    -1,    -1,    -1
47794,    -1,    -1,    -1
47804,     0,     0,    -1
47814,     0,     0,    -1
47824,     0,     0,    -1
47834,     0,     0,     0
47844,     0,     0,     0
47854,     0,     0,     0
47864,     0,     0,     0
47874,     0,     0,     0
47884,     0,     0,     0
47894,     0,     0,     0
47904,     0,     0,    -1
47914,     0,     0,    -1
47925,     1,     0,     0
47934,     1,     0,     0
47947,     0,     0,     0
47957,     0,     0,     0
47968,     0,     0,     0
47977,     0,     0,     0
47987,     0,     0,     0
47997,     0,     0,     0
48008,     0,    -1,     0
48018,     0,     0,     0
48028,     0,     0,     0
48038,     0,     0,    -1
48044,     0,     0,     0
48055,     0,    -1,     0
48064,    -1,    -1,    -1
48074,    -1,    -1,    -1
48085,     0,    -1,    -1
48094,     0,     0,    -1
48104,     0,    -1,    -1
48115,     0,     0,     0
48124,     0,    -1,    -1
48134,    -1,    -1,     0
48144,    -1,    -1,    -1
48154,    -1,    -1,     0
48165,    -1,    -1,     0
48175,    -1,    -1,     0
48185,    -1,    -1,    -1
48195,    -1,    -1,    -1
48205,    -1,    -1,    -1
48215,    -1,    -1,     0
48225,    -1,    -1,     0
48234,    -1,    -1,     0
48245,    -1,    -1,     0
48255,    -1,    -1,    -1
48265,    -1,    -1,    -1
48275,     0,     0,    -1
48285,     0,     0,     0
48295,     0,     0,     0
48305,     0,     0,    -1
48314,     0,     0,     0
48325,     0,     0,     0
48335,     0,     0,     0
48345,     0,     0,     0
48355,     0,     0,     0
48365,     0,     0,     0
48375,     1,     0,     0
48385,     1,     0,     0
48394,     0,     0,     1
48405,     1,     0,     1
48415,     0,     0,     0
48425,    -1,    -1,     1
48435,    -1,    -1,     2
48445,    -1,    -1,     2
48455,    -1,     0,     1
48465,    -1,    -1,     1
48475,    -1,    -1,     0
48484,    -1,     0,     0
48495,     0,     0,     1
48505,     0,     0,     2
48515,     0,     0,     3
48525,     0,     0,     4
48535,     0,     0,     5
48545,     4,     1,     5
48555,    11,     4,     7
48565,    11,     4,     9
48575,     4,     1,    10
48585,     2,     0,    12
48595,     0,     0,    18
48605,    -1,     0,    25
48615,    -1,     0,    32
48625,    -2,     0,    38
48635,    -2,     0,    38
48645,    -2,     0,    33
48655,    -2,     0,    28
48665,    -2,     0,    25
48675,    -1,     0,    22
48685,    -1,     0,    19
48695,    -1,     0,    16
48705,    -1,     0,    12
48715,    -1,    -1,     9
48725,    -1,     0,     7
48735,    -1,    -1,     4
48746,    -1,     0,     2
48758,    -1,    -1,     1
48768,    -1,    -1,     0
48778,    -1,    -1,     0
48788,    -1,     0,     0
48798,     0,    -1,     0
48809,     0,    -1,     0
48819,     0,     0,     0
48828,     0,    -1,     0
48839,     0,    -1,     0
48848,    -1,    -1,     0
48858,     0,     0,     1
48868,     0,     0,     1
48878,    -1,    -1,     2
48888,    -1,    -1,     2
48899,    -1,    -1,     3
48909,    -1,    -1,     4
48918,    -1,     0,     4
48929,     0,     0,     5
48939,     0,     0,     5
48948,     0,     0,     4
48959,    -1,     0,     4
48969,    -1,    -1,     4
48979,    -1,     0,     4
48988,    -1,    -1,     3
48998,    -1,     0,     2
49008,    -1,     0,     2
49018,    -1,     0,     1
49028,    -1,    -1,     1
49039,    -1,    -1,     0
49049,    -1,     0,     0
49058,    -1,    -1,     0
49068,     0,    -1,     0
49078,     0,     0,     0
49087,    -1,    -1,     1
49098,    -1,    -1,     1
49108,     0,     0,     2
49118,    -1,     0,     2
49127,    -1,    -1,     2
49138,    -1,    -1,     2
49148,    -1,     0,     2
49158,    -1,    -1,     1
49170,     0,    -1,     0
49178,     0,    -1,     0
49188,     0,    -1,     0
49198,     0,    -1,     0
49207,     0,    -1,     0
49218,    -1,    -1,     1
49227,     0,     0,     1
49238,     0,     0,     0
49248,     0,    -1,     0
49256,    -1,    -1,     0
49266,     0,    -1,     0
49275,     0,     0,     0
49285,     0,    -1,     0
49296,     0,     0,     0
49305,     0,    -1,     0
49315,    -1,    -1,     0
49325,    -1,    -1,     0
49335,     0,    -1,     0
49345,    -1,     0,     0
49356,     0,     0,     0
49366,     0,    -1,     0
49376,     0,    -1,     0
49385,     0,     0,     0
49395,    -1,    -1,     0
49406,     0,     0,     0
49416,     0,     0,     0
49426,     0,    -1,     0
49436,     0,    -1,     0
49445,     0,    -1,     0
49456,    -2,    -1,     0
49466,    -2,    -1,     2
49476,    -1,    -1,     8
49486,    -1,     0,     9
49495,    -1,    -1,     9
49506,     0,    -1,     9
49515,    -1,     0,     8
49526,    -1,     0,     6
49536,    -1,     0,     4
49546,    -1,    -1,     2
49556,    -1,    -1,     4
49566,    -1,    -1,    10
49576,    -2,     0,    16
49586,    -1,     0,    17
49596,    -1,     0,    13
49606,    -1,    -1,    10
49616,    -1,     0,     8
49626,    -1,    -1,     7
49635,    -1,    -1,     6
49646,    -1,    -1,     5
49656,    -1,    -1,     6
49666,    -1,    -1,     9
49675,    -1,    -1,    11
49686,    -1,     0,    10
49696,    -1,     0,     8
49706,    -1,     0,     4
49716,    -1,     0,     1
49726,     0,    -1,     0
49736,    -1,     0,    -1
49746,    -1,    -1,     0
49756,    -1,    -1,     0
49766,    -1,    -1,     1
49776,    -1,    -1,     4
49786,    -1,     0,     8
49796,    -1,     0,    11
49806,    -2,     0,    12
49816,     0,    -2,    12
49826,    -2,     0,    10
49836,    -1,     0,    13
49846,    -2,    -1,    15
49856,    -2,    -1,    16
49866,    -2,    -1,    16
49876,    -2,     0,    14
49886,    -4,    -1,    10
49896,    -3,    -1,     7
49906,    -2,    -1,     6
49916,    -2,    -1,     8
49926,    -4,    -1,    11
49936,    -7,    -2,    13
49946,    -7,    -3,    14
49956,    -6,    -3,    16
49968,    -5,    -2,    17
49979,    -3,    -1,    18
49988,    -1,    -1,    17
49998,     0,     0,    14
50008,     2,     0,    12
50018,     5,     2,    13
50028,     7,     2,    15
50038,     4,     1,    17
50048,    -2,    -1,    18
50058,    -6,    -2,    18
50069,    -6,    -2,    17
50079,    -3,    -1,    16
50089,    -2,    -1,    16
50098,    -3,    -1,    17
50108,    -6,    -2,    19
50119,    -6,    -2,    20
50128,    -5,    -2,    20
50139,    -2,    -1,    20
50148,     2,     1,    20
50158,     7,     2,    19
50169,     7,     3,    18
50178,     3,     1,    18
50189,    -2,     0,    19
50199,    -4,    -1,    22
50208,    -3,    -1,    23
50218,    -3,    -1,    25
50229,    -4,    -1,    26
50238,    -4,    -1,    26
50248,     0,     0,    24
50259,     1,     1,    18
50269,     1,     0,    12
50279,     1,     0,     7
50289,     3,     0,     3
50299,     0,    -1,     1
50309,     1,     0,     4
50320,     0,    -1,     9
50330,    -1,    -1,    11
50340,    -1,    -1,    11
50350,    -1,    -1,    10
50360,    -1,    -1,     9
50368,    -1,    -1,     8
50379,    -1,     0,     7
50388,    -1,     0,     7
50398,    -1,     0,     7
50409,    -1,     0,     6
50418,    -1,     0,     4
50428,     0,     0,     2
50439,     0,     0,     0
50449,     0,     0,     0
50459,     0,     0,    -1
50468,     0,     0,    -1
50479,     0,     0,    -1
50488,     0,     0,    -1
50499,     0,     0,    -1
50509,     0,     0,    -1
50518,     0,    -1,    -1
50529,     0,    -1,    -1
50539,     0,    -1,    -1
50549,    -1,     0,    -1
50559,     0,     1,    -2
50569,     0,     0,    -1
50580,     0,    -1,     0
50590,     0,     0,    -1
50600,    -1,    -1,    -1
50609,     0,    -1,     0
50619,    -1,     0,    -1
50629,    -1,     0,    -1
50639,     0,    -1,     0
50649,    -1,    -1,    -1
50660,    -1,    -1,    -1
50670,    -1,    -1,     0
50680,    -1,    -1,    -1
50690,    -1,    -1,     0
50700,    -1,    -1,    -1
50710,    -1,    -1,    -1
50719,    -1,    -1,     0
50729,    -1,     0,    -1
50740,    -1,    -1,     0
50749,    -1,    -1,     0
50760,    -1,    -1,     0
50770,    -1,    -1,     0
50779,    -1,    -1,     0
50789,     0,     0,    -1
50799,     0,     0,    -1
50809,     0,     0,    -1
50819,     0,     0,     0
50829,     0,     0,     0
50839,     0,     0,     0
50849,     0,    -1,     0
50859,     0,    -1,     0
50870,     0,    -1,     0
50880,     0,    -1,     0
50890,     0,    -1,     0
50899,     0,    -1,     0
50910,    -1,    -1,    -1
50920,     0,     0,     0
50930,    -1,    -1,     0
50940,     0,    -1,     0
50950,     0,     0,     0
50960,    -1,    -1,    -1
50969,    -1,    -1,    -1
50979,    -1,    -1,     0
50989,    -1,    -1,    -1
50999,     0,     0,     0
51009,    -1,     0,    -1
51019,     0,     0,    -1
51029,     0,     0,     0
51039,     0,     0,     0
51049,     0,    -1,     0
51059,     0,    -1,     0
51070,     0,    -1,     0
51080,     0,    -1,     0
51090,     0,    -1,     0
51100,     0,    -1,     0
51110,     0,    -1,     1
51120,     0,    -1,     1
51130,    -1,     0,     0
51140,    -1,     0,    -1
51150,    -1,     0,    -1
51160,    -1,     0,    -1
51169,    -1,    -1,    -1
51180,    -1,    -1,    -1
51189,    -1,    -1,    -1
51199,    -1,    -1,    -1
51209,    -1,    -1,    -1
51219,     0,    -1,    -1
51229,     0,    -1,    -1
51239,     0,    -1,     0
51250,    -1,     0,    -1
51260,    -1,    -1,    -1
51269,    -1,     0,     0
51280,    -1,    -1,     0
51289,    -1,    -1,     0
51299,    -1,    -1,    -1
51310,    -2,    -1,    -1
51319,    -1,    -1,     0
51329,    -2,    -1,     0
51339,    -2,    -1,     0
51350,    -2,    -1,     0
51359,    -1,     0,    -1
51369,     0,     0,    -1
51380,     0,     0,    -1
51389,    -2,    -1,    -2
51400,    -8,    -3,    -4
51409,   -14,    -6,    -3
51419,   -16,    -6,    -4
51429,    -7,    -2,    -8
51440,     1,     0,    -7
51449,     0,     0,    -2
51460,     0,    -1,    -1
51470,     2,     0,     0
51480,     2,     0,     0
51490,     2,     0,     2
51500,     1,     0,     7
51510,    -1,    -1,    12
51520,    -2,    -1,    18
51530,    -2,    -2,    20
51541,    -1,    -1,    18
51551,     0,     0,    11
51561,     0,     0,     9
51570,    -2,    -1,    11
51580,    -3,    -1,    10
51590,    -4,    -2,    13
51600,    -6,    -2,    18
51609,    -7,    -2,    19
51620,    -7,    -3,    19
51630,    -8,    -3,    16
51639,   -10,    -4,     3
51650,    -6,    -3,     0
51659,     7,     1,    -3
51669,     6,     1,    -3
51680,     7,     0,    -1
51689,     8,    -1,     2
51700,     8,    -3,     2
51710,     8,    -3,     1
51719,    10,    -2,     2
51730,     8,    -1,     1
51740,     5,    -1,     1
51750,     1,    -1,     0
51760,     0,    -1,     0
51769,     0,    -1,     0
51780,     0,    -1,     0
51789,     0,     0,     0
51800,     0,     0,     0
51810,     1,     0,     0
51820,     1,     0,     0
51830,     0,     0,     0
51840,     0,     0,     0
51850,     0,     0,     0
51859,     0,     0,    -1
51870,     1,     0,     0
51880,     1,     0,     0
51890,     1,    -1,     0
51900,     1,    -1,     0
51910,     1,     1,     1
51920,     1,     3,     2
51930,     0,     3,     3
51940,     0,     3,     2
51949,     0,     2,     2
51960,     0,     3,     2
51970,     0,     3,     2
51980,     0,     2,     1
51990,     0,     2,     1
52000,    -1,     2,     1
