time,accx,accy,accz
8983,  -220,    63,  8145
8994,  -207,    59,  8127
9004,  -216,    51,  8126
9014,  -219,    47,  8130
9024,  -221,    54,  8148
9034,  -219,    57,  8141
9044,  -223,    59,  8133
9053,  -224,    56,  8132
9064,  -223,    57,  8128
9074,  -228,    54,  8136
9084,  -221,    52,  8144
9094,  -217,    46,  8155
9104,  -214,    55,  8168
9113,  -219,    59,  8171
9124,  -220,    57,  8169
9134,  -224,    45,  8163
9144,  -219,    37,  8145
9154,  -220,    40,  8126
9164,  -218,    40,  8136
9174,  -214,    43,  8135
9184,  -205,    44,  8131
9194,  -206,    51,  8138
9204,  -211,    45,  8139
9214,  -219,    47,  8141
9224,  -220,    45,  8150
9234,  -221,    49,  8158
9244,  -216,    52,  8167
9254,  -219,    57,  8175
9264,  -221,    59,  8178
9274,  -219,    58,  8168
9284,  -216,    58,  8162
9294,  -218,    54,  8151
9304,  -219,    56,  8145
9314,  -220,    52,  8140
9324,  -221,    53,  8134
9334,  -221,    51,  8128
9344,  -221,    50,  8128
9354,  -212,    55,  8127
9364,  -209,    55,  8133
9374,  -214,    54,  8143
9384,  -287,  -330,  8167
9394,  -228,  -488,  8211
9404,  -226,  -320,  8206
9414,  -219,  -277,  8196
9424,  -214,   -64,  8187
9434,  -203,    43,  8171
9444,  -202,    84,  8153
9454,  -210,   246,  8141
9464,  -237,   385,  8136
9474,  -248,   422,  8127
9484,  -241,   332,  8132
9494,  -236,   263,  8145
9504,  -231,   210,  8160
9514,  -234,   171,  8170
9524,  -236,   138,  8173
9534,  -240,   119,  8175
9544,  -241,   107,  8175
9554,  -235,    98,  8177
9566,  -231,    89,  8174
9576,  -230,    81,  8162
9587,  -225,    82,  8155
9596,  -225,    74,  8142
9606,  -227,    67,  8122
9617,  -227,    60,  8113
9627,  -225,    62,  8113
9636,  -223,    58,  8121
9646,  -221,    58,  8130
9657,  -226,    58,  8142
9664,  -233,    57,  8156
9674,  -234,    62,  8153
9684,  -230,    60,  8156
9694,  -228,    57,  8167
9704,  -226,    55,  8165
9714,  -228,    55,  8161
9724,  -226,    54,  8151
9734,  -226,    48,  8139
9744,  -228,    48,  8126
9754,  -226,    50,  8114
9764,  -223,    50,  8114
9774,  -221,    53,  8116
9784,  -217,    59,  8127
9794,  -217,    61,  8145
9804,  -220,    61,  8155
9814,  -227,    65,  8160
9824,  -234,    66,  8166
9834,  -232,    63,  8172
9844,  -228,    62,  8175
9854,  -229,    61,  8177
9865,  -226,    59,  8167
9874,  -224,    55,  8157
9885,  -226,    51,  8147
